,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,unit
435,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Namibia,NAM,1961,"GDP, PPP (current international $)",,current US$
436,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,New Caledonia,NCL,1961,"GDP, PPP (current international $)",,current US$
437,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Niger,NER,1961,"GDP, PPP (current international $)",,current US$
438,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Nigeria,NGA,1961,"GDP, PPP (current international $)",,current US$
439,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Nicaragua,NIC,1961,"GDP, PPP (current international $)",,current US$
440,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Netherlands,NLD,1961,"GDP, PPP (current international $)",,current US$
441,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Norway,NOR,1961,"GDP, PPP (current international $)",,current US$
442,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Nepal,NPL,1961,"GDP, PPP (current international $)",,current US$
443,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Nauru,NRU,1961,"GDP, PPP (current international $)",,current US$
444,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,New Zealand,NZL,1961,"GDP, PPP (current international $)",,current US$
445,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,OECD members,OED,1961,"GDP, PPP (current international $)",,current US$
446,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Oman,OMN,1961,"GDP, PPP (current international $)",,current US$
447,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Other small states,OSS,1961,"GDP, PPP (current international $)",,current US$
448,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Pakistan,PAK,1961,"GDP, PPP (current international $)",,current US$
449,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Panama,PAN,1961,"GDP, PPP (current international $)",,current US$
450,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Peru,PER,1961,"GDP, PPP (current international $)",,current US$
451,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Philippines,PHL,1961,"GDP, PPP (current international $)",,current US$
452,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Palau,PLW,1961,"GDP, PPP (current international $)",,current US$
453,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Papua New Guinea,PNG,1961,"GDP, PPP (current international $)",,current US$
454,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Poland,POL,1961,"GDP, PPP (current international $)",,current US$
455,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Pre-demographic dividend,PRE,1961,"GDP, PPP (current international $)",,current US$
456,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Puerto Rico,PRI,1961,"GDP, PPP (current international $)",,current US$
457,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Korea, Dem. People's Rep.",PRK,1961,"GDP, PPP (current international $)",,current US$
458,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Portugal,PRT,1961,"GDP, PPP (current international $)",,current US$
459,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Paraguay,PRY,1961,"GDP, PPP (current international $)",,current US$
460,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,West Bank and Gaza,PSE,1961,"GDP, PPP (current international $)",,current US$
461,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Pacific island small states,PSS,1961,"GDP, PPP (current international $)",,current US$
462,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Post-demographic dividend,PST,1961,"GDP, PPP (current international $)",,current US$
463,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,French Polynesia,PYF,1961,"GDP, PPP (current international $)",,current US$
464,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Qatar,QAT,1961,"GDP, PPP (current international $)",,current US$
465,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Romania,ROU,1961,"GDP, PPP (current international $)",,current US$
466,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Russian Federation,RUS,1961,"GDP, PPP (current international $)",,current US$
467,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Rwanda,RWA,1961,"GDP, PPP (current international $)",,current US$
468,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,South Asia,SAS,1961,"GDP, PPP (current international $)",,current US$
469,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Saudi Arabia,SAU,1961,"GDP, PPP (current international $)",,current US$
470,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sudan,SDN,1961,"GDP, PPP (current international $)",,current US$
471,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Senegal,SEN,1961,"GDP, PPP (current international $)",,current US$
472,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Singapore,SGP,1961,"GDP, PPP (current international $)",,current US$
473,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Solomon Islands,SLB,1961,"GDP, PPP (current international $)",,current US$
474,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sierra Leone,SLE,1961,"GDP, PPP (current international $)",,current US$
475,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,El Salvador,SLV,1961,"GDP, PPP (current international $)",,current US$
476,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,San Marino,SMR,1961,"GDP, PPP (current international $)",,current US$
477,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Somalia,SOM,1961,"GDP, PPP (current international $)",,current US$
478,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Serbia,SRB,1961,"GDP, PPP (current international $)",,current US$
479,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sub-Saharan Africa (excluding high income),SSA,1961,"GDP, PPP (current international $)",,current US$
480,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,South Sudan,SSD,1961,"GDP, PPP (current international $)",,current US$
481,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sub-Saharan Africa,SSF,1961,"GDP, PPP (current international $)",,current US$
482,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Small states,SST,1961,"GDP, PPP (current international $)",,current US$
483,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sao Tome and Principe,STP,1961,"GDP, PPP (current international $)",,current US$
484,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Suriname,SUR,1961,"GDP, PPP (current international $)",,current US$
485,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Slovak Republic,SVK,1961,"GDP, PPP (current international $)",,current US$
486,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Slovenia,SVN,1961,"GDP, PPP (current international $)",,current US$
487,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sweden,SWE,1961,"GDP, PPP (current international $)",,current US$
488,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Eswatini,SWZ,1961,"GDP, PPP (current international $)",,current US$
489,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sint Maarten (Dutch part),SXM,1961,"GDP, PPP (current international $)",,current US$
490,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Seychelles,SYC,1961,"GDP, PPP (current international $)",,current US$
491,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Syrian Arab Republic,SYR,1961,"GDP, PPP (current international $)",,current US$
492,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Turks and Caicos Islands,TCA,1961,"GDP, PPP (current international $)",,current US$
493,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Chad,TCD,1961,"GDP, PPP (current international $)",,current US$
494,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,East Asia & Pacific (IDA & IBRD countries),TEA,1961,"GDP, PPP (current international $)",,current US$
495,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Europe & Central Asia (IDA & IBRD countries),TEC,1961,"GDP, PPP (current international $)",,current US$
496,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Togo,TGO,1961,"GDP, PPP (current international $)",,current US$
497,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Thailand,THA,1961,"GDP, PPP (current international $)",,current US$
498,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Tajikistan,TJK,1961,"GDP, PPP (current international $)",,current US$
499,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Turkmenistan,TKM,1961,"GDP, PPP (current international $)",,current US$
500,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Latin America & the Caribbean (IDA & IBRD countries),TLA,1961,"GDP, PPP (current international $)",,current US$
501,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Timor-Leste,TLS,1961,"GDP, PPP (current international $)",,current US$
502,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Middle East & North Africa (IDA & IBRD countries),TMN,1961,"GDP, PPP (current international $)",,current US$
503,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Tonga,TON,1961,"GDP, PPP (current international $)",,current US$
504,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,South Asia (IDA & IBRD),TSA,1961,"GDP, PPP (current international $)",,current US$
505,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Sub-Saharan Africa (IDA & IBRD countries),TSS,1961,"GDP, PPP (current international $)",,current US$
506,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Trinidad and Tobago,TTO,1961,"GDP, PPP (current international $)",,current US$
507,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Tunisia,TUN,1961,"GDP, PPP (current international $)",,current US$
508,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Turkey,TUR,1961,"GDP, PPP (current international $)",,current US$
509,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Tuvalu,TUV,1961,"GDP, PPP (current international $)",,current US$
510,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Tanzania,TZA,1961,"GDP, PPP (current international $)",,current US$
511,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Uganda,UGA,1961,"GDP, PPP (current international $)",,current US$
512,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Ukraine,UKR,1961,"GDP, PPP (current international $)",,current US$
513,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Upper middle income,UMC,1961,"GDP, PPP (current international $)",,current US$
514,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Uruguay,URY,1961,"GDP, PPP (current international $)",,current US$
515,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,United States,USA,1961,"GDP, PPP (current international $)",,current US$
516,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Uzbekistan,UZB,1961,"GDP, PPP (current international $)",,current US$
517,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,St. Vincent and the Grenadines,VCT,1961,"GDP, PPP (current international $)",,current US$
518,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Venezuela, RB",VEN,1961,"GDP, PPP (current international $)",,current US$
519,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,British Virgin Islands,VGB,1961,"GDP, PPP (current international $)",,current US$
520,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Virgin Islands (U.S.),VIR,1961,"GDP, PPP (current international $)",,current US$
521,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Vietnam,VNM,1961,"GDP, PPP (current international $)",,current US$
522,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Vanuatu,VUT,1961,"GDP, PPP (current international $)",,current US$
523,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,World,WLD,1961,"GDP, PPP (current international $)",,current US$
524,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Samoa,WSM,1961,"GDP, PPP (current international $)",,current US$
525,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Kosovo,XKX,1961,"GDP, PPP (current international $)",,current US$
526,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Yemen, Rep.",YEM,1961,"GDP, PPP (current international $)",,current US$
527,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,South Africa,ZAF,1961,"GDP, PPP (current international $)",,current US$
528,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Zambia,ZMB,1961,"GDP, PPP (current international $)",,current US$
529,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Zimbabwe,ZWE,1961,"GDP, PPP (current international $)",,current US$
530,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Aruba,ABW,1962,"GDP, PPP (current international $)",,current US$
531,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Africa Eastern and Southern,AFE,1962,"GDP, PPP (current international $)",,current US$
532,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Afghanistan,AFG,1962,"GDP, PPP (current international $)",,current US$
533,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Africa Western and Central,AFW,1962,"GDP, PPP (current international $)",,current US$
534,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Angola,AGO,1962,"GDP, PPP (current international $)",,current US$
535,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Albania,ALB,1962,"GDP, PPP (current international $)",,current US$
536,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Andorra,AND,1962,"GDP, PPP (current international $)",,current US$
537,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Arab World,ARB,1962,"GDP, PPP (current international $)",,current US$
538,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,United Arab Emirates,ARE,1962,"GDP, PPP (current international $)",,current US$
539,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Argentina,ARG,1962,"GDP, PPP (current international $)",,current US$
540,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Armenia,ARM,1962,"GDP, PPP (current international $)",,current US$
541,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,American Samoa,ASM,1962,"GDP, PPP (current international $)",,current US$
542,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Antigua and Barbuda,ATG,1962,"GDP, PPP (current international $)",,current US$
543,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Australia,AUS,1962,"GDP, PPP (current international $)",,current US$
544,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Austria,AUT,1962,"GDP, PPP (current international $)",,current US$
545,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Azerbaijan,AZE,1962,"GDP, PPP (current international $)",,current US$
546,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Burundi,BDI,1962,"GDP, PPP (current international $)",,current US$
547,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Belgium,BEL,1962,"GDP, PPP (current international $)",,current US$
548,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Benin,BEN,1962,"GDP, PPP (current international $)",,current US$
549,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Burkina Faso,BFA,1962,"GDP, PPP (current international $)",,current US$
550,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bangladesh,BGD,1962,"GDP, PPP (current international $)",,current US$
551,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bulgaria,BGR,1962,"GDP, PPP (current international $)",,current US$
552,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bahrain,BHR,1962,"GDP, PPP (current international $)",,current US$
553,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Bahamas, The",BHS,1962,"GDP, PPP (current international $)",,current US$
554,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bosnia and Herzegovina,BIH,1962,"GDP, PPP (current international $)",,current US$
555,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Belarus,BLR,1962,"GDP, PPP (current international $)",,current US$
556,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Belize,BLZ,1962,"GDP, PPP (current international $)",,current US$
557,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bermuda,BMU,1962,"GDP, PPP (current international $)",,current US$
558,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bolivia,BOL,1962,"GDP, PPP (current international $)",,current US$
559,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Brazil,BRA,1962,"GDP, PPP (current international $)",,current US$
560,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Barbados,BRB,1962,"GDP, PPP (current international $)",,current US$
561,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Brunei Darussalam,BRN,1962,"GDP, PPP (current international $)",,current US$
562,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Bhutan,BTN,1962,"GDP, PPP (current international $)",,current US$
563,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Botswana,BWA,1962,"GDP, PPP (current international $)",,current US$
564,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Central African Republic,CAF,1962,"GDP, PPP (current international $)",,current US$
565,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Canada,CAN,1962,"GDP, PPP (current international $)",,current US$
566,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Central Europe and the Baltics,CEB,1962,"GDP, PPP (current international $)",,current US$
567,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Switzerland,CHE,1962,"GDP, PPP (current international $)",,current US$
568,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Channel Islands,CHI,1962,"GDP, PPP (current international $)",,current US$
569,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Chile,CHL,1962,"GDP, PPP (current international $)",,current US$
570,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,China,CHN,1962,"GDP, PPP (current international $)",,current US$
571,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Cameroon,CMR,1962,"GDP, PPP (current international $)",,current US$
572,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Congo, Dem. Rep.",COD,1962,"GDP, PPP (current international $)",,current US$
573,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Congo, Rep.",COG,1962,"GDP, PPP (current international $)",,current US$
574,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Colombia,COL,1962,"GDP, PPP (current international $)",,current US$
575,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Comoros,COM,1962,"GDP, PPP (current international $)",,current US$
576,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Cabo Verde,CPV,1962,"GDP, PPP (current international $)",,current US$
577,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Costa Rica,CRI,1962,"GDP, PPP (current international $)",,current US$
578,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Caribbean small states,CSS,1962,"GDP, PPP (current international $)",,current US$
579,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Cuba,CUB,1962,"GDP, PPP (current international $)",,current US$
580,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Curacao,CUW,1962,"GDP, PPP (current international $)",,current US$
581,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Cayman Islands,CYM,1962,"GDP, PPP (current international $)",,current US$
582,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Cyprus,CYP,1962,"GDP, PPP (current international $)",,current US$
583,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Czech Republic,CZE,1962,"GDP, PPP (current international $)",,current US$
584,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Germany,DEU,1962,"GDP, PPP (current international $)",,current US$
585,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Djibouti,DJI,1962,"GDP, PPP (current international $)",,current US$
586,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Dominica,DMA,1962,"GDP, PPP (current international $)",,current US$
587,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Denmark,DNK,1962,"GDP, PPP (current international $)",,current US$
588,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Dominican Republic,DOM,1962,"GDP, PPP (current international $)",,current US$
589,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Algeria,DZA,1962,"GDP, PPP (current international $)",,current US$
590,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,East Asia & Pacific (excluding high income),EAP,1962,"GDP, PPP (current international $)",,current US$
591,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Early-demographic dividend,EAR,1962,"GDP, PPP (current international $)",,current US$
592,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,East Asia & Pacific,EAS,1962,"GDP, PPP (current international $)",,current US$
593,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Europe & Central Asia (excluding high income),ECA,1962,"GDP, PPP (current international $)",,current US$
594,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Europe & Central Asia,ECS,1962,"GDP, PPP (current international $)",,current US$
595,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Ecuador,ECU,1962,"GDP, PPP (current international $)",,current US$
596,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Egypt, Arab Rep.",EGY,1962,"GDP, PPP (current international $)",,current US$
597,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Euro area,EMU,1962,"GDP, PPP (current international $)",,current US$
598,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Eritrea,ERI,1962,"GDP, PPP (current international $)",,current US$
599,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Spain,ESP,1962,"GDP, PPP (current international $)",,current US$
600,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Estonia,EST,1962,"GDP, PPP (current international $)",,current US$
601,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Ethiopia,ETH,1962,"GDP, PPP (current international $)",,current US$
602,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,European Union,EUU,1962,"GDP, PPP (current international $)",,current US$
603,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Fragile and conflict affected situations,FCS,1962,"GDP, PPP (current international $)",,current US$
604,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Finland,FIN,1962,"GDP, PPP (current international $)",,current US$
605,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Fiji,FJI,1962,"GDP, PPP (current international $)",,current US$
606,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,France,FRA,1962,"GDP, PPP (current international $)",,current US$
607,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Faroe Islands,FRO,1962,"GDP, PPP (current international $)",,current US$
608,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Micronesia, Fed. Sts.",FSM,1962,"GDP, PPP (current international $)",,current US$
609,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Gabon,GAB,1962,"GDP, PPP (current international $)",,current US$
610,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,United Kingdom,GBR,1962,"GDP, PPP (current international $)",,current US$
611,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Georgia,GEO,1962,"GDP, PPP (current international $)",,current US$
612,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Ghana,GHA,1962,"GDP, PPP (current international $)",,current US$
613,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Gibraltar,GIB,1962,"GDP, PPP (current international $)",,current US$
614,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Guinea,GIN,1962,"GDP, PPP (current international $)",,current US$
615,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,"Gambia, The",GMB,1962,"GDP, PPP (current international $)",,current US$
616,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Guinea-Bissau,GNB,1962,"GDP, PPP (current international $)",,current US$
617,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Equatorial Guinea,GNQ,1962,"GDP, PPP (current international $)",,current US$
618,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Greece,GRC,1962,"GDP, PPP (current international $)",,current US$
619,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Grenada,GRD,1962,"GDP, PPP (current international $)",,current US$
620,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Greenland,GRL,1962,"GDP, PPP (current international $)",,current US$
621,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Guatemala,GTM,1962,"GDP, PPP (current international $)",,current US$
622,API_NY.GDP.MKTP.PP.CD_DS2_en_csv_v2.csv,WDI,Guam,GUM,1962,"GDP, PPP (current international $)",,current US$
